ts,ts_anterior,diferencia,mins,is_early_finish,TARGET
2017-01-15 04:38:21+00:00,2017-01-15 04:34:58+00:00,0 days 00:03:23,0 days 00:03:15.706000,0.0,False
2017-01-15 04:42:01+00:00,2017-01-15 04:38:21+00:00,0 days 00:03:40,0 days 00:03:39.043000,0.0,False
2017-01-15 04:50:14+00:00,2017-01-15 04:42:01+00:00,0 days 00:08:13,0 days 00:04:27.066000,0.0,False
2017-01-15 04:53:30+00:00,2017-01-15 04:50:14+00:00,0 days 00:03:16,0 days 00:03:16.613000,1.0,False
2017-01-15 04:57:14+00:00,2017-01-15 04:53:30+00:00,0 days 00:03:44,0 days 00:03:42.160000,0.0,False
2017-01-15 17:53:27+00:00,2017-01-15 04:57:14+00:00,0 days 12:56:13,0 days 00:04:17.386000,,False
2017-01-16 00:56:22+00:00,2017-01-15 17:53:27+00:00,0 days 07:02:55,0 days 00:03:31.626000,,False
2017-01-16 01:01:17+00:00,2017-01-16 00:56:22+00:00,0 days 00:04:55,0 days 00:04:56.080000,1.0,False
2017-01-16 01:04:57+00:00,2017-01-16 01:01:17+00:00,0 days 00:03:40,0 days 00:03:39.466000,0.0,False
2017-01-16 01:09:03+00:00,2017-01-16 01:04:57+00:00,0 days 00:04:06,0 days 00:04:04.826000,0.0,False
2017-01-16 01:09:48+00:00,2017-01-16 01:09:03+00:00,0 days 00:00:45,0 days 00:04:54.720000,1.0,False
2017-01-16 01:09:49+00:00,2017-01-16 01:09:48+00:00,0 days 00:00:01,0 days 00:03:42.733000,1.0,False
2017-01-16 01:09:50+00:00,2017-01-16 01:09:49+00:00,0 days 00:00:01,0 days 00:04:28.506000,1.0,False
2017-01-16 01:09:51+00:00,2017-01-16 01:09:50+00:00,0 days 00:00:01,0 days 00:03:25.933000,1.0,False
2017-01-16 01:14:18+00:00,2017-01-16 01:09:51+00:00,0 days 00:04:27,0 days 00:04:28.506000,1.0,False
2017-01-16 01:17:43+00:00,2017-01-16 01:14:18+00:00,0 days 00:03:25,0 days 00:03:25.933000,1.0,False
2017-01-16 01:19:10+00:00,2017-01-16 01:17:43+00:00,0 days 00:01:27,0 days 00:04:03.480000,1.0,False
2017-01-16 01:19:12+00:00,2017-01-16 01:19:10+00:00,0 days 00:00:02,0 days 00:03:13.200000,1.0,False
2017-01-16 01:19:16+00:00,2017-01-16 01:19:12+00:00,0 days 00:00:04,0 days 00:03:40.182000,1.0,False
2017-01-16 01:19:18+00:00,2017-01-16 01:19:16+00:00,0 days 00:00:02,0 days 00:03:29.763000,1.0,False
2017-01-16 01:19:20+00:00,2017-01-16 01:19:18+00:00,0 days 00:00:02,0 days 00:03:46,1.0,False
2017-01-16 01:27:14+00:00,2017-01-16 01:19:20+00:00,0 days 00:07:54,0 days 00:04:10.760000,0.0,False
2017-01-16 01:27:17+00:00,2017-01-16 01:27:14+00:00,0 days 00:00:03,0 days 00:03:39.466000,1.0,False
2017-01-16 01:32:14+00:00,2017-01-16 01:27:17+00:00,0 days 00:04:57,0 days 00:03:05.095000,0.0,False
2017-01-16 01:39:21+00:00,2017-01-16 01:32:14+00:00,0 days 00:07:07,0 days 00:04:05.973000,0.0,False
2017-01-16 05:05:42+00:00,2017-01-16 01:39:21+00:00,0 days 03:26:21,0 days 00:04:38.680000,,False
2017-01-18 04:40:59+00:00,2017-01-16 05:05:42+00:00,1 days 23:35:17,0 days 00:03:47.457000,0.0,False
2017-01-18 04:46:11+00:00,2017-01-18 04:40:59+00:00,0 days 00:05:12,0 days 00:03:15.706000,0.0,False
2017-01-18 04:58:06+00:00,2017-01-18 04:46:11+00:00,0 days 00:11:55,0 days 00:02:37.080000,0.0,False
2017-01-18 05:09:05+00:00,2017-01-18 04:58:06+00:00,0 days 00:10:59,0 days 00:03:23.174000,0.0,False
2017-01-18 05:11:32+00:00,2017-01-18 05:09:05+00:00,0 days 00:02:27,0 days 00:02:27.960000,0.0,False
2017-01-18 05:11:39+00:00,2017-01-18 05:11:32+00:00,0 days 00:00:07,0 days 00:01:46.666000,1.0,False
2017-01-18 05:11:41+00:00,2017-01-18 05:11:39+00:00,0 days 00:00:02,0 days 00:03:08.920000,1.0,False
2017-01-18 05:14:21+00:00,2017-01-18 05:11:41+00:00,0 days 00:02:40,0 days 00:02:47.053000,1.0,False
2017-01-18 05:17:20+00:00,2017-01-18 05:14:21+00:00,0 days 00:02:59,0 days 00:02:58.291000,0.0,False
2017-01-18 05:17:27+00:00,2017-01-18 05:17:20+00:00,0 days 00:00:07,0 days 00:03:01.420000,1.0,False
2017-01-18 05:17:38+00:00,2017-01-18 05:17:27+00:00,0 days 00:00:11,0 days 00:02:40.745000,1.0,False
2017-01-18 05:17:47+00:00,2017-01-18 05:17:38+00:00,0 days 00:00:09,0 days 00:02:33.129000,1.0,False
2017-01-18 05:17:49+00:00,2017-01-18 05:17:47+00:00,0 days 00:00:02,0 days 00:03:36.549000,1.0,False
2017-01-18 05:17:50+00:00,2017-01-18 05:17:49+00:00,0 days 00:00:01,0 days 00:02:32.773000,1.0,False
2017-01-18 05:17:54+00:00,2017-01-18 05:17:50+00:00,0 days 00:00:04,0 days 00:02:29.500000,1.0,False
2017-01-18 05:23:47+00:00,2017-01-18 05:17:54+00:00,0 days 00:05:53,0 days 00:03:05.186000,0.0,False
2017-01-18 05:25:51+00:00,2017-01-18 05:23:47+00:00,0 days 00:02:04,0 days 00:02:30.177000,1.0,False
2017-01-18 05:25:59+00:00,2017-01-18 05:25:51+00:00,0 days 00:00:08,0 days 00:03:27.013000,0.0,False
2017-01-18 05:26:05+00:00,2017-01-18 05:25:59+00:00,0 days 00:00:06,0 days 00:03:03.320000,0.0,False
2017-01-18 05:29:02+00:00,2017-01-18 05:26:05+00:00,0 days 00:02:57,0 days 00:02:58.464000,0.0,False
2017-01-18 05:29:29+00:00,2017-01-18 05:29:02+00:00,0 days 00:00:27,0 days 00:04:16.130000,1.0,False
2017-01-18 05:29:29+00:00,2017-01-18 05:29:29+00:00,0 days 00:00:00,0 days 00:03:22.773000,1.0,False
2017-01-18 05:29:31+00:00,2017-01-18 05:29:29+00:00,0 days 00:00:02,0 days 00:03:15.869000,1.0,False
2017-01-18 05:29:34+00:00,2017-01-18 05:29:31+00:00,0 days 00:00:03,0 days 00:03:59.151000,1.0,False
2017-01-18 05:29:38+00:00,2017-01-18 05:29:34+00:00,0 days 00:00:04,0 days 00:03:11.893000,1.0,False
2017-01-18 05:29:40+00:00,2017-01-18 05:29:38+00:00,0 days 00:00:02,0 days 00:03:59.151000,1.0,False
2017-01-18 05:29:41+00:00,2017-01-18 05:29:40+00:00,0 days 00:00:01,0 days 00:03:31.853000,1.0,False
2017-01-18 05:29:42+00:00,2017-01-18 05:29:41+00:00,0 days 00:00:01,0 days 00:04:10.386000,1.0,False
2017-01-18 05:29:49+00:00,2017-01-18 05:29:42+00:00,0 days 00:00:07,0 days 00:03:39.066000,1.0,False
2017-01-18 05:29:54+00:00,2017-01-18 05:29:49+00:00,0 days 00:00:05,0 days 00:03:20.028000,0.0,False
2017-01-18 05:33:12+00:00,2017-01-18 05:29:54+00:00,0 days 00:03:18,0 days 00:07:57.675000,0.0,False
2017-01-18 05:42:18+00:00,2017-01-18 05:33:12+00:00,0 days 00:09:06,0 days 00:03:54.320000,,False
2017-01-18 05:46:58+00:00,2017-01-18 05:42:18+00:00,0 days 00:04:40,0 days 00:04:38.106000,0.0,False
2017-01-18 05:48:53+00:00,2017-01-18 05:46:58+00:00,0 days 00:01:55,0 days 00:04:29.662000,1.0,False
2017-01-18 05:49:00+00:00,2017-01-18 05:48:53+00:00,0 days 00:00:07,0 days 00:04:06.890000,1.0,False
2017-01-18 05:49:02+00:00,2017-01-18 05:49:00+00:00,0 days 00:00:02,0 days 00:04:28.666000,1.0,False
2017-01-18 05:49:04+00:00,2017-01-18 05:49:02+00:00,0 days 00:00:02,0 days 00:03:17.493000,1.0,False
2017-01-18 05:49:07+00:00,2017-01-18 05:49:04+00:00,0 days 00:00:03,0 days 00:03:56.486000,1.0,False
2017-01-18 05:49:54+00:00,2017-01-18 05:49:07+00:00,0 days 00:00:47,0 days 00:04:15.946000,1.0,False
2017-01-18 06:11:13+00:00,2017-01-18 05:49:54+00:00,0 days 00:21:19,0 days 00:04:19.195000,,False
2017-01-21 01:58:53+00:00,2017-01-18 06:11:13+00:00,2 days 19:47:40,0 days 00:02:13.962000,,False
2017-01-21 02:01:44+00:00,2017-01-21 01:58:53+00:00,0 days 00:02:51,0 days 00:02:47.573000,0.0,False
2017-01-21 02:03:42+00:00,2017-01-21 02:01:44+00:00,0 days 00:01:58,0 days 00:08:02.830000,0.0,False
2017-01-21 02:09:24+00:00,2017-01-21 02:03:42+00:00,0 days 00:05:42,0 days 00:03:45.983000,0.0,False
2017-01-21 15:29:36+00:00,2017-01-21 02:09:24+00:00,0 days 13:20:12,0 days 00:03:36.506000,0.0,False
2017-01-21 15:29:36+00:00,2017-01-21 15:29:36+00:00,0 days 00:00:00,0 days 00:04:27.093000,0.0,False
2017-01-21 15:29:39+00:00,2017-01-21 15:29:36+00:00,0 days 00:00:03,0 days 00:04:56.080000,0.0,False
2017-01-22 01:15:53+00:00,2017-01-21 15:29:39+00:00,0 days 09:46:14,0 days 00:04:23.973000,0.0,False
2017-01-25 19:15:29+00:00,2017-01-22 01:15:53+00:00,3 days 17:59:36,0 days 00:03:51.333000,,False
2017-01-25 19:15:31+00:00,2017-01-25 19:15:29+00:00,0 days 00:00:02,0 days 00:04:00.666000,1.0,False
2017-01-25 19:15:32+00:00,2017-01-25 19:15:31+00:00,0 days 00:00:01,0 days 00:04:05.973000,1.0,False
2017-01-25 19:15:33+00:00,2017-01-25 19:15:32+00:00,0 days 00:00:01,0 days 00:03:55.200000,1.0,False
2017-01-25 19:15:34+00:00,2017-01-25 19:15:33+00:00,0 days 00:00:01,0 days 00:04:11.480000,1.0,False
2017-01-25 19:15:36+00:00,2017-01-25 19:15:34+00:00,0 days 00:00:02,0 days 00:04:58.933000,1.0,False
2017-01-25 19:15:38+00:00,2017-01-25 19:15:36+00:00,0 days 00:00:02,0 days 00:03:14.866000,1.0,False
2017-01-25 19:19:32+00:00,2017-01-25 19:15:38+00:00,0 days 00:03:54,0 days 00:03:39.466000,0.0,False
2017-01-27 02:30:24+00:00,2017-01-25 19:19:32+00:00,1 days 07:10:52,0 days 00:04:17.239000,,False
2017-01-28 00:06:34+00:00,2017-01-27 02:30:24+00:00,0 days 21:36:10,0 days 00:04:19.195000,0.0,False
2017-01-28 00:07:37+00:00,2017-01-28 00:06:34+00:00,0 days 00:01:03,0 days 00:03:44.813000,0.0,False
2017-01-28 00:07:49+00:00,2017-01-28 00:07:37+00:00,0 days 00:00:12,0 days 00:03:31.666000,0.0,False
2017-01-28 00:07:50+00:00,2017-01-28 00:07:49+00:00,0 days 00:00:01,0 days 00:02:55.800000,1.0,False
2017-01-28 00:18:22+00:00,2017-01-28 00:07:50+00:00,0 days 00:10:32,0 days 00:04:11.088000,,False
2017-01-28 00:19:06+00:00,2017-01-28 00:18:22+00:00,0 days 00:00:44,0 days 00:04:51.893000,1.0,False
2017-01-28 00:22:23+00:00,2017-01-28 00:19:06+00:00,0 days 00:03:17,0 days 00:03:15.706000,0.0,False
2017-01-28 00:25:21+00:00,2017-01-28 00:22:23+00:00,0 days 00:02:58,0 days 00:02:55.800000,0.0,False
2017-01-28 00:26:05+00:00,2017-01-28 00:25:21+00:00,0 days 00:00:44,0 days 00:03:32.160000,1.0,False
2017-01-28 00:30:42+00:00,2017-01-28 00:26:05+00:00,0 days 00:04:37,0 days 00:03:45.983000,0.0,False
2017-01-30 00:14:58+00:00,2017-01-28 00:30:42+00:00,1 days 23:44:16,0 days 00:03:31.666000,0.0,False
2017-01-30 00:15:00+00:00,2017-01-30 00:14:58+00:00,0 days 00:00:02,0 days 00:03:16.800000,0.0,False
2017-01-30 00:18:57+00:00,2017-01-30 00:15:00+00:00,0 days 00:03:57,0 days 00:00:54.653000,0.0,False
2017-01-30 00:38:12+00:00,2017-01-30 00:18:57+00:00,0 days 00:19:15,0 days 00:04:51.893000,0.0,False
2017-01-30 00:43:03+00:00,2017-01-30 00:38:12+00:00,0 days 00:04:51,0 days 00:04:51.893000,0.0,False
2017-01-30 00:46:42+00:00,2017-01-30 00:43:03+00:00,0 days 00:03:39,0 days 00:03:38.440000,0.0,False
2017-01-30 00:54:57+00:00,2017-01-30 00:46:42+00:00,0 days 00:08:15,0 days 00:03:15.706000,0.0,False
2017-01-30 00:54:58+00:00,2017-01-30 00:54:57+00:00,0 days 00:00:01,0 days 00:03:20.466000,1.0,False
2017-01-30 00:54:58+00:00,2017-01-30 00:54:58+00:00,0 days 00:00:00,0 days 00:03:16.800000,1.0,False
2017-01-30 00:58:54+00:00,2017-01-30 00:54:58+00:00,0 days 00:03:56,0 days 00:03:20.466000,0.0,False
2017-01-30 01:01:06+00:00,2017-01-30 00:58:54+00:00,0 days 00:02:12,0 days 00:06:44.253000,0.0,False
2017-01-30 01:01:49+00:00,2017-01-30 01:01:06+00:00,0 days 00:00:43,0 days 00:07:03.840000,1.0,False
2017-01-30 01:01:51+00:00,2017-01-30 01:01:49+00:00,0 days 00:00:02,0 days 00:06:25.880000,1.0,False
2017-01-30 22:22:30+00:00,2017-01-30 01:01:51+00:00,0 days 21:20:39,0 days 00:07:03.840000,,False
2017-02-01 02:28:18+00:00,2017-01-30 22:22:30+00:00,1 days 04:05:48,0 days 00:03:39.043000,0.0,False
2017-02-01 23:36:26+00:00,2017-02-01 02:28:18+00:00,0 days 21:08:08,0 days 00:04:07.866000,0.0,False
2017-02-01 23:40:41+00:00,2017-02-01 23:36:26+00:00,0 days 00:04:15,0 days 00:03:47.457000,0.0,False
2017-02-02 17:38:03+00:00,2017-02-01 23:40:41+00:00,0 days 17:57:22,0 days 00:04:23.973000,,False
2017-02-03 23:12:17+00:00,2017-02-02 17:38:03+00:00,1 days 05:34:14,0 days 00:06:40.440000,0.0,False
2017-02-03 23:16:40+00:00,2017-02-03 23:12:17+00:00,0 days 00:04:23,0 days 00:04:08.440000,0.0,False
2017-02-03 23:25:39+00:00,2017-02-03 23:16:40+00:00,0 days 00:08:59,0 days 00:03:56.920000,0.0,False
2017-02-03 23:33:33+00:00,2017-02-03 23:25:39+00:00,0 days 00:07:54,0 days 00:04:18.040000,0.0,False
2017-02-03 23:37:00+00:00,2017-02-03 23:33:33+00:00,0 days 00:03:27,0 days 00:03:25.933000,0.0,False
2017-02-03 23:45:38+00:00,2017-02-03 23:37:00+00:00,0 days 00:08:38,0 days 00:03:55.200000,0.0,False
2017-02-03 23:47:39+00:00,2017-02-03 23:45:38+00:00,0 days 00:02:01,0 days 00:03:24.466000,1.0,False
2017-02-03 23:47:42+00:00,2017-02-03 23:47:39+00:00,0 days 00:00:03,0 days 00:03:14.866000,1.0,False
2017-02-03 23:47:54+00:00,2017-02-03 23:47:42+00:00,0 days 00:00:12,0 days 00:03:48.706000,1.0,False
2017-02-03 23:48:29+00:00,2017-02-03 23:47:54+00:00,0 days 00:00:35,0 days 00:03:21.680000,1.0,False
2017-02-03 23:48:39+00:00,2017-02-03 23:48:29+00:00,0 days 00:00:10,0 days 00:02:59.986000,1.0,False
2017-02-03 23:48:46+00:00,2017-02-03 23:48:39+00:00,0 days 00:00:07,0 days 00:04:18.040000,1.0,False
2017-02-03 23:52:58+00:00,2017-02-03 23:48:46+00:00,0 days 00:04:12,0 days 00:03:56.920000,0.0,False
2017-02-04 00:00:17+00:00,2017-02-03 23:52:58+00:00,0 days 00:07:19,0 days 00:04:18.173000,0.0,False
2017-02-04 00:07:41+00:00,2017-02-04 00:00:17+00:00,0 days 00:07:24,0 days 00:03:31.626000,0.0,False
2017-02-04 00:22:58+00:00,2017-02-04 00:07:41+00:00,0 days 00:15:17,0 days 00:03:32.906000,,False
2017-02-04 00:27:37+00:00,2017-02-04 00:22:58+00:00,0 days 00:04:39,0 days 00:04:38.680000,0.0,False
2017-02-04 00:32:32+00:00,2017-02-04 00:27:37+00:00,0 days 00:04:55,0 days 00:04:54.906000,0.0,False
2017-02-04 00:44:01+00:00,2017-02-04 00:32:32+00:00,0 days 00:11:29,0 days 00:03:38.626000,,False
2017-02-04 00:47:43+00:00,2017-02-04 00:44:01+00:00,0 days 00:03:42,0 days 00:03:40.893000,0.0,False
2017-02-04 00:56:15+00:00,2017-02-04 00:47:43+00:00,0 days 00:08:32,0 days 00:03:45.280000,0.0,False
2017-02-04 00:59:55+00:00,2017-02-04 00:56:15+00:00,0 days 00:03:40,0 days 00:03:39.466000,0.0,False
2017-02-04 01:03:03+00:00,2017-02-04 00:59:55+00:00,0 days 00:03:08,0 days 00:03:08.133000,1.0,False
2017-02-04 01:14:51+00:00,2017-02-04 01:03:03+00:00,0 days 00:11:48,0 days 00:03:34.133000,,False
2017-02-04 04:31:52+00:00,2017-02-04 01:14:51+00:00,0 days 03:17:01,0 days 00:04:25.253000,,False
2017-02-04 04:36:33+00:00,2017-02-04 04:31:52+00:00,0 days 00:04:41,0 days 00:03:47.457000,0.0,False
2017-02-04 04:44:21+00:00,2017-02-04 04:36:33+00:00,0 days 00:07:48,0 days 00:04:10.760000,0.0,False
2017-02-04 04:47:35+00:00,2017-02-04 04:44:21+00:00,0 days 00:03:14,0 days 00:03:47.457000,1.0,False
2017-02-04 04:47:35+00:00,2017-02-04 04:47:35+00:00,0 days 00:00:00,0 days 00:04:55.893000,1.0,False
2017-02-04 04:52:06+00:00,2017-02-04 04:47:35+00:00,0 days 00:04:31,0 days 00:04:13.250000,0.0,False
2017-02-04 04:52:07+00:00,2017-02-04 04:52:06+00:00,0 days 00:00:01,0 days 00:03:46.880000,1.0,False
2017-02-05 00:42:23+00:00,2017-02-04 04:52:07+00:00,0 days 19:50:16,0 days 00:03:28.133000,,False
2017-02-05 00:46:16+00:00,2017-02-05 00:42:23+00:00,0 days 00:03:53,0 days 00:03:29.413000,0.0,False
2017-02-05 00:46:22+00:00,2017-02-05 00:46:16+00:00,0 days 00:00:06,0 days 00:03:29.413000,0.0,False
2017-02-05 00:51:16+00:00,2017-02-05 00:46:22+00:00,0 days 00:04:54,0 days 00:03:29.413000,0.0,False
2017-02-05 18:42:19+00:00,2017-02-05 00:51:16+00:00,0 days 17:51:03,0 days 00:03:55.493000,0.0,False
2017-02-05 18:42:27+00:00,2017-02-05 18:42:19+00:00,0 days 00:00:08,0 days 00:02:55.200000,0.0,False
2017-02-05 18:42:28+00:00,2017-02-05 18:42:27+00:00,0 days 00:00:01,0 days 00:05:18.026000,0.0,False
2017-02-05 18:42:32+00:00,2017-02-05 18:42:28+00:00,0 days 00:00:04,0 days 00:03:42.813000,0.0,False
2017-02-05 18:45:59+00:00,2017-02-05 18:42:32+00:00,0 days 00:03:27,0 days 00:03:07.866000,0.0,False
2017-02-05 18:46:09+00:00,2017-02-05 18:45:59+00:00,0 days 00:00:10,0 days 00:05:02.840000,1.0,False
2017-02-05 18:46:11+00:00,2017-02-05 18:46:09+00:00,0 days 00:00:02,0 days 00:03:14.866000,1.0,False
2017-02-05 18:46:14+00:00,2017-02-05 18:46:11+00:00,0 days 00:00:03,0 days 00:05:44.186000,1.0,False
2017-02-06 00:14:17+00:00,2017-02-05 18:46:14+00:00,0 days 05:28:03,0 days 00:05:46.600000,,False
2017-02-06 03:42:54+00:00,2017-02-06 00:14:17+00:00,0 days 03:28:37,0 days 00:04:37.480000,0.0,False
2017-02-06 03:49:10+00:00,2017-02-06 03:42:54+00:00,0 days 00:06:16,0 days 00:02:51.586000,0.0,False
2017-02-06 03:51:27+00:00,2017-02-06 03:49:10+00:00,0 days 00:02:17,0 days 00:03:53,1.0,False
2017-02-06 03:55:15+00:00,2017-02-06 03:51:27+00:00,0 days 00:03:48,0 days 00:04:20.826000,0.0,False
2017-02-06 03:57:33+00:00,2017-02-06 03:55:15+00:00,0 days 00:02:18,0 days 00:04:20.826000,0.0,False
2017-02-06 03:58:31+00:00,2017-02-06 03:57:33+00:00,0 days 00:00:58,0 days 00:04:12.560000,1.0,False
2017-02-06 03:58:32+00:00,2017-02-06 03:58:31+00:00,0 days 00:00:01,0 days 00:04:04.533000,1.0,False
2017-02-06 03:58:33+00:00,2017-02-06 03:58:32+00:00,0 days 00:00:01,0 days 00:04:04.493000,1.0,False
2017-02-06 04:02:38+00:00,2017-02-06 03:58:33+00:00,0 days 00:04:05,0 days 00:04:04.533000,0.0,False
2017-02-06 22:59:23+00:00,2017-02-06 04:02:38+00:00,0 days 18:56:45,0 days 00:03:48.293000,,False
2017-02-06 23:12:57+00:00,2017-02-06 22:59:23+00:00,0 days 00:13:34,0 days 00:03:55.560000,0.0,False
2017-02-06 23:12:58+00:00,2017-02-06 23:12:57+00:00,0 days 00:00:01,0 days 00:04:08.400000,0.0,False
2017-02-06 23:13:01+00:00,2017-02-06 23:12:58+00:00,0 days 00:00:03,0 days 00:04:08.573000,0.0,False
2017-02-06 23:15:39+00:00,2017-02-06 23:13:01+00:00,0 days 00:02:38,0 days 00:02:38.880000,0.0,False
2017-02-06 23:19:19+00:00,2017-02-06 23:15:39+00:00,0 days 00:03:40,0 days 00:03:38.960000,0.0,False
2017-02-06 23:19:28+00:00,2017-02-06 23:19:19+00:00,0 days 00:00:09,0 days 00:03:32.920000,1.0,False
2017-02-06 23:23:26+00:00,2017-02-06 23:19:28+00:00,0 days 00:03:58,0 days 00:02:33.800000,0.0,False
2017-02-07 18:21:27+00:00,2017-02-06 23:23:26+00:00,0 days 18:58:01,0 days 00:03:58.733000,,False
2017-02-09 00:13:36+00:00,2017-02-07 18:21:27+00:00,1 days 05:52:09,0 days 00:04:12.560000,0.0,False
2017-02-09 00:17:48+00:00,2017-02-09 00:13:36+00:00,0 days 00:04:12,0 days 00:04:12.560000,0.0,False
2017-02-09 00:24:32+00:00,2017-02-09 00:17:48+00:00,0 days 00:06:44,0 days 00:06:44.253000,1.0,False
2017-02-25 15:20:35+00:00,2017-02-09 00:24:32+00:00,16 days 14:56:03,0 days 00:04:11.088000,0.0,False
2017-02-25 15:23:56+00:00,2017-02-25 15:20:35+00:00,0 days 00:03:21,0 days 00:03:06.040000,0.0,False
2017-02-25 15:27:12+00:00,2017-02-25 15:23:56+00:00,0 days 00:03:16,0 days 00:03:14.066000,0.0,False
2017-02-25 15:30:34+00:00,2017-02-25 15:27:12+00:00,0 days 00:03:22,0 days 00:04:08.733000,0.0,False
2017-02-25 15:33:50+00:00,2017-02-25 15:30:34+00:00,0 days 00:03:16,0 days 00:03:15.560000,0.0,False
2017-02-25 15:39:34+00:00,2017-02-25 15:33:50+00:00,0 days 00:05:44,0 days 00:04:12.560000,0.0,False
2017-02-25 15:40:25+00:00,2017-02-25 15:39:34+00:00,0 days 00:00:51,0 days 00:04:12.560000,1.0,False
2017-02-25 15:44:37+00:00,2017-02-25 15:40:25+00:00,0 days 00:04:12,0 days 00:04:12.560000,1.0,False
2017-02-25 15:48:45+00:00,2017-02-25 15:44:37+00:00,0 days 00:04:08,0 days 00:04:21.773000,1.0,False
2017-02-25 15:49:13+00:00,2017-02-25 15:48:45+00:00,0 days 00:00:28,0 days 00:03:42.320000,1.0,False
2017-02-25 16:20:54+00:00,2017-02-25 15:49:13+00:00,0 days 00:31:41,0 days 00:03:50.733000,0.0,False
2017-02-25 16:25:16+00:00,2017-02-25 16:20:54+00:00,0 days 00:04:22,0 days 00:04:12.560000,0.0,False
2017-02-25 16:25:50+00:00,2017-02-25 16:25:16+00:00,0 days 00:00:34,0 days 00:03:09.626000,1.0,False
2017-02-25 16:31:37+00:00,2017-02-25 16:25:50+00:00,0 days 00:05:47,0 days 00:03:40.866000,0.0,False
2017-02-25 16:34:29+00:00,2017-02-25 16:31:37+00:00,0 days 00:02:52,0 days 00:02:51.920000,0.0,False
2017-02-25 16:39:20+00:00,2017-02-25 16:34:29+00:00,0 days 00:04:51,0 days 00:03:42.640000,0.0,False
2017-02-25 16:43:45+00:00,2017-02-25 16:39:20+00:00,0 days 00:04:25,0 days 00:04:21.413000,0.0,False
2017-02-25 16:43:51+00:00,2017-02-25 16:43:45+00:00,0 days 00:00:06,0 days 00:03:09.506000,1.0,False
2017-02-25 16:43:52+00:00,2017-02-25 16:43:51+00:00,0 days 00:00:01,0 days 00:04:51.213000,1.0,False
2017-02-25 16:44:00+00:00,2017-02-25 16:43:52+00:00,0 days 00:00:08,0 days 00:04:41.200000,1.0,False
2017-02-25 16:44:03+00:00,2017-02-25 16:44:00+00:00,0 days 00:00:03,0 days 00:03:55.893000,1.0,False
2017-02-25 16:48:57+00:00,2017-02-25 16:44:03+00:00,0 days 00:04:54,0 days 00:04:08.906000,0.0,False
2017-02-25 16:53:07+00:00,2017-02-25 16:48:57+00:00,0 days 00:04:10,0 days 00:04:09.960000,0.0,False
2017-02-25 16:57:16+00:00,2017-02-25 16:53:07+00:00,0 days 00:04:09,0 days 00:04:08.440000,0.0,False
2017-02-25 17:01:07+00:00,2017-02-25 16:57:16+00:00,0 days 00:03:51,0 days 00:03:50.733000,0.0,False
2017-02-25 17:06:37+00:00,2017-02-25 17:01:07+00:00,0 days 00:05:30,0 days 00:03:07.293000,0.0,False
2017-02-25 17:09:06+00:00,2017-02-25 17:06:37+00:00,0 days 00:02:29,0 days 00:03:20.946000,0.0,False
2017-02-25 17:09:22+00:00,2017-02-25 17:09:06+00:00,0 days 00:00:16,0 days 00:04:11.586000,0.0,False
2017-02-25 17:09:25+00:00,2017-02-25 17:09:22+00:00,0 days 00:00:03,0 days 00:04:36.186000,0.0,False
2017-02-25 17:12:00+00:00,2017-02-25 17:09:25+00:00,0 days 00:02:35,0 days 00:04:18.146000,0.0,False
2017-02-25 17:13:16+00:00,2017-02-25 17:12:00+00:00,0 days 00:01:16,0 days 00:04:18.146000,0.0,False
2017-02-25 17:13:35+00:00,2017-02-25 17:13:16+00:00,0 days 00:00:19,0 days 00:04:30.066000,0.0,False
2017-02-25 17:15:02+00:00,2017-02-25 17:13:35+00:00,0 days 00:01:27,0 days 00:04:16.487000,0.0,False
2017-02-25 17:15:57+00:00,2017-02-25 17:15:02+00:00,0 days 00:00:55,0 days 00:06:40.440000,0.0,False
2017-02-25 17:16:15+00:00,2017-02-25 17:15:57+00:00,0 days 00:00:18,0 days 00:04:10.887000,0.0,False
2017-02-25 17:17:18+00:00,2017-02-25 17:16:15+00:00,0 days 00:01:03,0 days 00:05:02.800000,0.0,False
2017-02-25 17:17:22+00:00,2017-02-25 17:17:18+00:00,0 days 00:00:04,0 days 00:03:59.253000,0.0,False
2017-02-25 17:21:51+00:00,2017-02-25 17:17:22+00:00,0 days 00:04:29,0 days 00:04:12.760000,0.0,False
2017-02-25 17:26:22+00:00,2017-02-25 17:21:51+00:00,0 days 00:04:31,0 days 00:04:56,0.0,False
2017-02-25 17:27:59+00:00,2017-02-25 17:26:22+00:00,0 days 00:01:37,0 days 00:02:34.160000,0.0,False
2017-02-25 17:28:57+00:00,2017-02-25 17:27:59+00:00,0 days 00:00:58,0 days 00:04:05.360000,0.0,False
2017-02-25 17:29:25+00:00,2017-02-25 17:28:57+00:00,0 days 00:00:28,0 days 00:02:48.466000,0.0,False
2017-02-25 17:30:38+00:00,2017-02-25 17:29:25+00:00,0 days 00:01:13,0 days 00:02:40.133000,0.0,False
2017-02-25 17:57:38+00:00,2017-02-25 17:30:38+00:00,0 days 00:27:00,0 days 00:04:38.480000,0.0,False
2017-02-25 18:02:48+00:00,2017-02-25 17:57:38+00:00,0 days 00:05:10,0 days 00:03:04.973000,0.0,False
2017-02-25 18:24:01+00:00,2017-02-25 18:02:48+00:00,0 days 00:21:13,0 days 00:02:47.946000,0.0,False
